Date,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,VWAP,Month,Year,Day_Perc_Change,Trend,signal,Bolinger,Upper Band,Lower Band
2018-03-16,MINDTREE,EQ,2018-03-16,843.65,839.0,842.95,809.1,813.9,812.35,823.49,2317309,1908283753.5,44918,399006,17.22,637.2476767545853,3,2018,-0.037100693415515806,Slight or No change,1.0,791.7274999999998,890.0319705039077,693.423029496092
2018-03-19,MINDTREE,EQ,2018-03-19,812.35,819.5,819.5,772.4,775.7,779.4,785.28,2165988,1700910529.4,62915,527146,24.34,638.8703847882728,3,2018,-0.04056133440019705,Slight or No change,1.0,795.0374999999998,886.4235283862449,703.6514716137547
2018-03-20,MINDTREE,EQ,2018-03-20,779.4,772.0,782.9,751.2,776.15,772.95,770.29,3039294,2341151922.25,78794,660352,21.73,640.9841878648318,3,2018,-0.00827559661277899,Slight or No change,1.0,799.1074999999998,877.3999025016141,720.8150974983856
2018-03-21,MINDTREE,EQ,2018-03-21,772.95,780.0,807.0,779.25,791.0,790.9,797.06,3525369,2809945563.9,78334,536442,15.22,643.6764109270722,3,2018,0.023222718157707375,Slight or No change,1.0,803.7625,866.1481416932196,741.3768583067805
2018-03-22,MINDTREE,EQ,2018-03-22,790.9,793.0,795.0,767.55,772.8,772.65,776.15,1811863,1406271404.5,42813,427911,23.62,644.8559033784833,3,2018,-0.023074977873308918,Slight or No change,1.0,806.0875000000001,859.0483084987684,753.1266915012318
2018-03-23,MINDTREE,EQ,2018-03-23,772.65,760.0,787.0,744.65,781.15,782.75,772.48,2566950,1982927323.6,44666,356235,13.88,646.6196708463551,3,2018,0.013071895424836557,Slight or No change,1.0,808.1899999999999,852.9201334908176,763.4598665091822
2018-03-26,MINDTREE,EQ,2018-03-26,782.75,779.95,786.0,767.0,773.0,771.9,774.59,1917738,1485455180.45,50284,706404,36.84,647.8054943977446,3,2018,-0.013861386138613874,Slight or No change,1.0,806.19,853.7115806931972,758.6684193068029
2018-03-27,MINDTREE,EQ,2018-03-27,771.9,776.7,781.95,770.1,772.65,772.8,775.98,1188074,921926091.55,30584,420914,35.43,648.5341848459169,3,2018,0.0011659541391371153,Slight or No change,1.0,804.7375000000001,854.5387668936406,754.9362331063595
2018-03-28,MINDTREE,EQ,2018-03-28,772.8,775.25,780.0,767.2,769.95,771.95,773.97,1567402,1213116759.75,59581,602684,38.45,649.4761448155664,3,2018,-0.0010998964803311528,Slight or No change,1.0,803.2,855.1197356249963,751.2802643750038
2018-04-02,MINDTREE,EQ,2018-04-02,771.95,782.0,812.8,772.5,811.0,810.2,802.53,2650454,2127057290.65,72612,679665,25.64,651.5240628828658,4,2018,0.049549841310965625,Slight or No change,1.0,802.955,854.6841926132831,751.225807386717
2018-04-03,MINDTREE,EQ,2018-04-03,810.2,801.0,809.4,792.4,802.0,800.65,801.64,979266,785020740.2,26710,321717,32.85,652.2228197329516,4,2018,-0.011787213033818909,Slight or No change,1.0,802.2850000000001,853.7555955913414,750.8144044086588
2018-04-04,MINDTREE,EQ,2018-04-04,800.65,807.9,808.45,776.75,782.7,779.55,792.35,997207,790134947.4,22811,136530,13.69,652.8274798670571,4,2018,-0.02635358770998564,Slight or No change,1.0,798.2850000000001,843.0096676313858,753.5603323686144
2018-04-05,MINDTREE,EQ,2018-04-05,779.55,790.9,807.7,790.0,805.95,805.95,800.99,1772130,1419463222.75,45516,747685,42.19,654.1088949442693,4,2018,0.033865691745237785,Slight or No change,1.0,797.2775,840.2369236338018,754.3180763661983
2018-04-06,MINDTREE,EQ,2018-04-06,805.95,806.95,840.55,805.6,831.75,831.7,831.17,2996695,2490769632.9,62841,777517,25.95,656.5869797534729,4,2018,0.03194987282089468,Slight or No change,1.0,797.2975,840.3239358762331,754.2710641237669
2018-04-09,MINDTREE,EQ,2018-04-09,831.7,840.0,848.5,808.3,821.5,822.25,832.31,2063424,1717411936.4,38161,447557,21.69,658.163551018217,4,2018,-0.011362270049296684,Slight or No change,1.0,797.55,841.1240023891723,753.9759976108276
2018-04-10,MINDTREE,EQ,2018-04-10,822.25,824.45,845.85,823.0,827.5,827.75,835.24,2429594,2029286296.95,47965,583720,24.03,660.0428027607791,4,2018,0.006688963210702337,Slight or No change,1.0,798.245,843.3308467697841,753.1591532302159
2018-04-11,MINDTREE,EQ,2018-04-11,827.75,830.0,842.2,825.0,830.1,829.95,833.36,1228266,1023591600.2,30169,213114,17.35,660.9893409348847,4,2018,0.0026578073089702503,Slight or No change,1.0,798.9849999999999,845.6956671013561,752.2743328986437
2018-04-12,MINDTREE,EQ,2018-04-12,829.95,835.0,847.0,833.1,838.15,836.4,841.13,1871051,1573787997.5,30896,379599,20.29,662.4654060650912,4,2018,0.007771552503162749,Slight or No change,0.0,800.7624999999999,850.3867181431292,751.1382818568707
2018-04-13,MINDTREE,EQ,2018-04-13,836.4,840.6,859.0,830.1,853.0,852.15,851.25,3021559,2572097159.05,46183,683550,22.62,665.0085155867998,4,2018,0.018830703012912453,Slight or No change,0.0,803.3924999999999,858.0648087321758,748.720191267824
2018-04-16,MINDTREE,EQ,2018-04-16,852.15,843.5,872.0,840.6,869.7,868.85,859.31,2623973,2254802323.35,50626,351131,13.38,667.3545081002765,4,2018,0.0195974887050403,Slight or No change,0.0,804.6524999999999,864.1774746347216,745.1275253652782
2018-04-17,MINDTREE,EQ,2018-04-17,868.85,870.1,884.95,861.0,884.0,882.95,876.4,2788226,2443603207.7,50460,586181,21.02,669.9592423326565,4,2018,0.016228347816078736,Slight or No change,0.0,808.1824999999998,877.2398162022223,739.1251837977773
2018-04-18,MINDTREE,EQ,2018-04-18,882.95,884.0,895.85,859.85,867.35,865.1,879.17,3311973,2911793171.2,75927,740853,22.37,672.7200889333508,4,2018,-0.02021632028993714,Slight or No change,0.0,812.4674999999999,884.5730970891308,740.3619029108689
2018-04-19,MINDTREE,EQ,2018-04-19,865.1,895.0,902.0,879.0,898.0,897.6,891.29,5773178,5145590809.95,93356,1086925,18.83,678.1325230295471,4,2018,0.03756791122413583,Slight or No change,0.0,818.6999999999998,897.6474308771756,739.7525691228241
2018-04-20,MINDTREE,EQ,2018-04-20,897.6,908.8,1013.45,903.05,987.95,979.85,953.14,11466392,10929110378.9,170808,1474641,12.86,691.8974746388444,4,2018,0.09163324420677356,Slight or No change,1.0,828.1474999999997,933.7950644225754,722.499935577424
2018-04-23,MINDTREE,EQ,2018-04-23,979.85,978.95,1027.7,966.3,999.8,1000.6,1007.97,8986864,9058494220.75,142134,735807,8.19,702.5545515524741,4,2018,0.02117671072102878,Slight or No change,1.0,839.5449999999995,966.930465171044,712.159534828955
2018-04-24,MINDTREE,EQ,2018-04-24,1000.6,1005.0,1011.8,978.0,998.5,999.95,993.43,4012024,3985683753.1,84211,637591,15.89,707.0683834752526,4,2018,-0.0006496102338596764,Slight or No change,1.0,850.4049999999995,993.4720210996126,707.3379789003865
2018-04-25,MINDTREE,EQ,2018-04-25,999.95,993.0,1042.5,993.0,1034.0,1033.7,1030.05,6427671,6620844935.65,127086,1134197,17.65,714.8223733950731,4,2018,0.0337516875843793,Slight or No change,1.0,863.4949999999995,1023.2519729966547,703.7380270033444
2018-04-26,MINDTREE,EQ,2018-04-26,1033.7,1046.6,1088.0,1035.75,1083.3,1070.6,1055.19,5349404,5644625698.7,90314,678800,12.69,721.7152539417636,4,2018,0.035697010738125146,Slight or No change,1.0,878.3849999999995,1056.9544825698513,699.8155174301478
2018-04-27,MINDTREE,EQ,2018-04-27,1070.6,1080.3,1080.3,1043.25,1048.6,1050.7,1053.89,2486572,2620570181.8,60580,388313,15.62,724.6515503843774,4,2018,-0.01858770782738639,Slight or No change,1.0,892.3224999999995,1079.2322769260015,705.4127230739977
2018-04-30,MINDTREE,EQ,2018-04-30,1050.7,1063.75,1098.0,1053.0,1085.0,1084.6,1087.26,2842415,3090435434.85,61955,379046,13.34,728.2868684348151,4,2018,0.032264204815837035,Slight or No change,1.0,906.0424999999993,1107.3039279854393,704.7810720145595
2018-05-02,MINDTREE,EQ,2018-05-02,1084.6,1086.95,1101.2,1041.8,1057.0,1051.65,1064.11,1793498,1908480152.5,34241,351064,19.57,730.3344783377663,5,2018,-0.030379863544163558,Slight or No change,1.0,918.5924999999994,1123.4535242013924,713.7314757986065
2018-05-03,MINDTREE,EQ,2018-05-03,1051.65,1055.2,1091.6,1025.85,1027.1,1031.85,1054.84,3878653,4091348077.4,79451,636716,16.42,734.407713286248,5,2018,-0.018827556696619733,Slight or No change,1.0,931.2074999999993,1131.0284021125017,731.3865978874969
2018-05-04,MINDTREE,EQ,2018-05-04,1031.85,1032.0,1037.95,997.05,1014.0,1010.05,1012.08,3284715,3324409018.3,52776,558384,17.0,737.525540478989,5,2018,-0.02112710180743316,Slight or No change,1.0,941.4124999999992,1135.0501020329057,747.7748979670927
2018-05-07,MINDTREE,EQ,2018-05-07,1010.05,1020.0,1034.0,1006.55,1014.5,1014.75,1018.52,1298823,1322874365.7,25451,240345,18.5,738.7599291614478,5,2018,0.004653234988367005,Slight or No change,1.0,950.5649999999993,1139.6179947980372,761.5120052019613
2018-05-08,MINDTREE,EQ,2018-05-08,1014.75,1024.8,1045.7,1018.0,1030.75,1031.3,1034.7,2532266,2620137319.2,63883,526070,20.77,741.2776708732989,5,2018,0.016309435821630913,Slight or No change,1.0,961.0174999999992,1143.1904781654944,778.8445218345042
2018-05-09,MINDTREE,EQ,2018-05-09,1031.3,1035.95,1042.0,1011.15,1020.0,1018.05,1028.41,1820504,1872230563.9,61006,559311,30.72,742.9796409518797,5,2018,-0.012847861921846173,Slight or No change,1.0,970.5324999999991,1143.0189579734072,798.0460420265911
2018-05-10,MINDTREE,EQ,2018-05-10,1018.05,1026.0,1034.0,1014.2,1020.0,1016.8,1024.11,1385624,1419038095.5,54310,472363,34.09,744.2552594761113,5,2018,-0.0012278375325377455,Slight or No change,1.0,979.8749999999991,1140.1061438943307,819.6438561056675
2018-05-11,MINDTREE,EQ,2018-05-11,1016.8,1026.8,1028.0,995.95,1006.9,1007.55,1008.63,1512123,1525174353.45,30700,422670,27.95,745.5870523064841,5,2018,-0.009097167584579123,Slight or No change,1.0,988.432499999999,1134.0114215330927,842.8535784669052
2018-05-14,MINDTREE,EQ,2018-05-14,1007.55,1011.7,1011.7,987.8,989.0,994.1,996.28,1331607,1326651390.25,38435,404610,30.39,746.6891047445916,5,2018,-0.01334921343853901,Slight or No change,1.0,995.5299999999988,1126.2120303355941,864.8479696644036
2018-05-15,MINDTREE,EQ,2018-05-15,994.1,983.4,1021.8,983.4,1003.7,1001.15,1007.06,1854585,1867677266.2,50349,497490,26.82,748.2510683382769,5,2018,0.007091841867015392,Slight or No change,1.0,1002.144999999999,1118.4278805791769,885.862119420821
2018-05-16,MINDTREE,EQ,2018-05-16,1001.15,999.95,1014.2,994.05,1006.2,1005.25,1005.29,1049191,1054742487.7,26505,258571,24.64,749.1404403524514,5,2018,0.004095290416021635,Slight or No change,1.0,1008.259999999999,1110.1189768154795,906.4010231845183
2018-05-17,MINDTREE,EQ,2018-05-17,1005.25,1017.6,1017.8,995.9,1004.0,1001.7,1003.99,744864,747834815.05,26753,236062,31.69,749.7594147753982,5,2018,-0.003531459835861672,Slight or No change,1.0,1015.089999999999,1091.7268236348812,938.4531763651169
2018-05-18,MINDTREE,EQ,2018-05-18,1001.7,1004.0,1011.8,998.8,1009.25,1006.35,1006.02,829188,834183034.75,20221,260465,31.41,750.4575545478108,5,2018,0.004642108415693347,Slight or No change,1.0,1020.527499999999,1073.9944054059242,967.0605945940739
2018-05-21,MINDTREE,EQ,2018-05-21,1006.35,1018.5,1036.4,1009.5,1029.1,1029.6,1026.75,2073515,2128985998.25,63264,511461,24.67,752.3439678041051,5,2018,0.0231032940825755,Slight or No change,1.0,1023.0149999999991,1073.0313562721105,972.9986437278876
2018-05-22,MINDTREE,EQ,2018-05-22,1029.6,1034.95,1040.0,1011.15,1019.5,1018.9,1022.75,1342710,1373253664.2,24240,153849,11.46,753.5053579945626,5,2018,-0.010392385392385295,Slight or No change,1.0,1023.9299999999992,1072.87793582016,974.9820641798384
2018-05-23,MINDTREE,EQ,2018-05-23,1018.9,1021.5,1045.0,1018.0,1034.95,1033.9,1034.13,1219984,1261623571.1,24329,156289,12.81,754.6110021579319,5,2018,0.01472175875944659,Slight or No change,1.0,1025.6274999999991,1073.4148741858749,977.8401258141234
2018-05-24,MINDTREE,EQ,2018-05-24,1033.9,1041.0,1055.0,1030.35,1039.3,1038.35,1042.04,1358248,1415350831.0,27464,209406,15.42,755.8511893164073,5,2018,0.004304091304768276,Slight or No change,1.0,1025.8599999999992,1073.8575284451604,977.862471554838
2018-05-25,MINDTREE,EQ,2018-05-25,1038.35,1041.65,1052.0,1020.0,1026.45,1023.6,1041.35,1089298,1134345897.15,23416,229629,21.08,756.7864736814121,5,2018,-0.014205229450570456,Slight or No change,1.0,1023.5099999999991,1066.639823605162,980.3801763948361
2018-05-28,MINDTREE,EQ,2018-05-28,1023.6,1035.7,1036.35,1006.0,1011.0,1011.45,1015.77,749223,761036388.9,21793,216540,28.9,757.3968604138529,5,2018,-0.011869871043376334,Slight or No change,1.0,1021.5474999999991,1063.0076454157677,980.0873545842305
2018-05-29,MINDTREE,EQ,2018-05-29,1011.45,1013.0,1037.0,1005.4,1018.1,1018.45,1021.14,1199307,1224662158.85,23922,108493,9.05,758.3946143651483,5,2018,0.006920757328587657,Slight or No change,1.0,1018.2399999999992,1047.187022390309,989.2929776096894
2018-05-30,MINDTREE,EQ,2018-05-30,1018.45,1018.95,1029.4,1012.6,1020.05,1019.05,1020.56,582903,594886534.5,24559,152318,26.13,758.8779192091797,5,2018,0.0005891305415091086,Slight or No change,1.0,1016.6099999999991,1040.9387051595174,992.2812948404808
2018-05-31,MINDTREE,EQ,2018-05-31,1019.05,1024.95,1025.15,1002.5,1009.6,1007.95,1011.49,1218668,1232671204.15,35915,597425,49.02,759.8397270402883,5,2018,-0.010892497914724464,Slight or No change,1.0,1015.4149999999993,1038.9259627285433,991.9040372714553
2018-06-01,MINDTREE,EQ,2018-06-01,1007.95,1015.95,1025.0,984.0,1008.95,1006.7,1006.73,1293503,1302208164.7,27564,214905,16.61,760.8474011403473,6,2018,-0.0012401408800040148,Slight or No change,1.0,1015.2474999999993,1038.9662129100034,991.5287870899951
2018-06-04,MINDTREE,EQ,2018-06-04,1006.7,1011.75,1011.8,992.4,1003.0,999.85,1000.39,638201,638446798.45,15481,226967,35.56,761.3277842911542,6,2018,-0.006804410449985143,Slight or No change,1.0,1014.5024999999993,1039.2027125497311,989.8022874502675
2018-06-05,MINDTREE,EQ,2018-06-05,999.85,1003.75,1009.9,966.95,993.8,990.85,986.41,1047824,1033587852.1,30050,210419,20.08,762.0827199038195,6,2018,-0.009001350202530345,Slight or No change,1.0,1012.4799999999992,1037.9996601198657,986.9603398801328
2018-06-06,MINDTREE,EQ,2018-06-06,990.85,994.05,1020.2,970.15,1019.95,1013.8,998.74,1096128,1094743789.45,35614,136047,12.41,762.9458562296429,6,2018,0.02316193167482461,Slight or No change,0.0,1012.2674999999992,1037.6623456229293,986.8726543770691
2018-06-07,MINDTREE,EQ,2018-06-07,1013.8,1022.8,1026.6,1009.1,1013.45,1013.4,1015.34,572990,581778803.4,20482,153530,26.79,763.3939847588035,6,2018,-0.00039455513908071005,Slight or No change,0.0,1012.0974999999993,1037.4099782001579,986.7850217998407
2018-06-08,MINDTREE,EQ,2018-06-08,1013.4,1016.85,1038.0,1010.55,1028.0,1028.3,1029.69,875389,901377668.15,26640,98805,11.29,764.116146845434,6,2018,0.014702980067100803,Slight or No change,0.0,1013.1349999999993,1039.347654637785,986.9223453622137
2018-06-11,MINDTREE,EQ,2018-06-11,1028.3,1033.0,1036.65,1019.0,1036.0,1032.9,1029.83,548900,565276103.35,14394,112941,20.58,764.574812743275,6,2018,0.004473402703491392,Slight or No change,0.0,1015.0749999999995,1041.0984408502434,989.0515591497556
2018-06-12,MINDTREE,EQ,2018-06-12,1032.9,1030.05,1051.5,1022.0,1043.75,1044.0,1043.41,1204328,1256609734.25,40695,392520,32.59,765.617099892973,6,2018,0.010746442056346115,Slight or No change,0.0,1017.2174999999994,1045.381442513374,989.0535574866248
2018-06-13,MINDTREE,EQ,2018-06-13,1044.0,1048.95,1053.0,1024.2,1030.5,1028.75,1039.73,1007461,1047483577.9,28215,393971,39.11,766.4356163156507,6,2018,-0.014607279693486632,Slight or No change,0.0,1018.3924999999994,1046.4146768379749,990.3703231620237
2018-06-14,MINDTREE,EQ,2018-06-14,1028.75,1020.05,1023.4,985.1,994.05,992.75,995.31,2227827,2217374127.85,69585,541951,24.33,767.9817266198945,6,2018,-0.0349939246658566,Slight or No change,0.0,1017.9449999999994,1047.3417219798364,988.5482780201625
2018-06-15,MINDTREE,EQ,2018-06-15,992.75,1001.0,1008.95,988.55,1003.6,1002.5,1000.01,1308496,1308512796.95,34175,221932,16.96,768.9189795469083,6,2018,0.009821203727020887,Slight or No change,0.0,1017.7524999999994,1047.5170404537505,987.9879595462482
2018-06-18,MINDTREE,EQ,2018-06-18,1002.5,1007.95,1008.45,988.0,993.3,991.9,994.77,641852,638496370.6,17580,175460,27.34,769.3552541800445,6,2018,-0.0105735660847881,Slight or No change,1.0,1015.8674999999996,1047.2063320576685,984.5286679423308
2018-06-19,MINDTREE,EQ,2018-06-19,991.9,994.0,994.1,973.85,985.1,984.25,980.92,906317,889023203.15,23270,241267,26.62,769.9473130706572,6,2018,-0.00771247101522332,Slight or No change,1.0,1014.1349999999995,1048.4570674754796,979.8129325245195
2018-06-20,MINDTREE,EQ,2018-06-20,984.25,989.95,1004.75,979.4,995.1,996.2,996.55,987342,983933393.75,33862,241152,24.42,770.6243600323297,6,2018,0.01214122428244857,Slight or No change,1.0,1012.2499999999994,1046.1398059506146,978.3601940493843
2018-06-21,MINDTREE,EQ,2018-06-21,996.2,998.0,1009.95,980.35,988.7,989.85,998.92,1007610,1006519962.85,26613,159170,15.8,771.2918073560443,6,2018,-0.006374222043766364,Slight or No change,0.0,1009.8249999999995,1042.7792026710722,976.8707973289268
2018-06-22,MINDTREE,EQ,2018-06-22,989.85,992.9,994.0,976.75,986.15,983.85,982.52,615604,604846126.75,21395,152404,24.76,771.68645124716,6,2018,-0.006061524473405022,Slight or No change,0.0,1007.8374999999994,1042.0638345055543,973.6111654944445
2018-06-25,MINDTREE,EQ,2018-06-25,983.85,985.85,986.35,946.7,953.15,953.2,964.12,1366241,1317215671.05,35789,455097,33.31,772.4313146154218,6,2018,-0.031153122935406837,Slight or No change,0.0,1004.9249999999995,1046.8946694994925,962.9553305005066
2018-06-26,MINDTREE,EQ,2018-06-26,953.2,952.0,972.5,916.55,970.75,967.05,940.55,2224769,2092515285.5,57383,369188,16.59,773.7231800740311,6,2018,0.014530004196390944,Slight or No change,0.0,1002.3549999999993,1047.0443240518628,957.665675948136
2018-06-27,MINDTREE,EQ,2018-06-27,967.05,973.7,986.6,945.35,970.6,973.15,967.63,2198459,2127296901.45,52100,377381,17.17,775.0227819796849,6,2018,0.006307843441393901,Slight or No change,0.0,1000.0599999999995,1045.8403980116725,954.2796019883265
2018-06-28,MINDTREE,EQ,2018-06-28,973.15,971.0,979.8,949.05,957.9,953.0,961.03,1169352,1123785926.95,24341,217235,18.58,775.6375557542092,6,2018,-0.020705954888763256,Slight or No change,0.0,997.3124999999994,1047.484161900884,947.140838099115
2018-06-29,MINDTREE,EQ,2018-06-29,953.0,958.05,994.8,958.05,986.35,986.9,976.8,1049747,1025393811.6,29800,251269,23.94,776.2906381396806,6,2018,0.03557187827911856,Slight or No change,0.0,996.3224999999995,1046.4956158354098,946.1493841645892
2018-07-02,MINDTREE,EQ,2018-07-02,986.9,993.0,998.4,979.5,990.25,991.15,989.11,964096,953600878.65,20506,262388,27.22,776.898919250543,7,2018,0.0043064140237105706,Slight or No change,0.0,995.8874999999996,1046.082696614415,945.6923033855842
2018-07-03,MINDTREE,EQ,2018-07-03,991.15,985.15,1008.8,981.1,1006.7,1004.55,994.65,898479,893669233.4,27096,185637,20.66,777.4979692736815,7,2018,0.013519648892700298,Slight or No change,0.0,996.5724999999996,1046.8520917058518,946.2929082941475
2018-07-04,MINDTREE,EQ,2018-07-04,1004.55,1009.75,1016.2,1001.2,1006.5,1008.25,1009.0,789424,796531690.25,20644,72084,9.13,778.0302470711541,7,2018,0.0036832412523020155,Slight or No change,0.0,996.2949999999997,1046.2343621779328,946.3556378220667
2018-07-05,MINDTREE,EQ,2018-07-05,1008.25,1020.6,1020.95,984.95,1006.65,998.7,998.35,1052202,1050464222.85,35798,372004,35.35,778.7066277818053,7,2018,-0.009471857178279142,Slight or No change,0.0,995.5599999999997,1044.8680819680742,946.2519180319252
2018-07-06,MINDTREE,EQ,2018-07-06,998.7,1002.0,1005.0,983.0,991.85,993.45,991.66,733238,727125362.15,27103,198028,27.01,779.1643345833563,7,2018,-0.005256833884049295,Slight or No change,0.0,993.8174999999998,1040.6552521484293,946.9797478515702
2018-07-09,MINDTREE,EQ,2018-07-09,993.45,1001.7,1019.5,988.0,1018.2,1011.95,1000.67,993618,994278771.35,27346,358804,36.11,779.834752717677,7,2018,0.01862197392923659,Slight or No change,0.0,992.7699999999998,1036.7791665093082,948.7608334906914
2018-07-10,MINDTREE,EQ,2018-07-10,1011.95,1016.0,1052.0,1016.0,1038.5,1036.3,1041.22,1776116,1849331762.45,52569,334025,18.81,781.1482824022835,7,2018,0.024062453678541432,Slight or No change,0.0,992.3849999999996,1034.605512600067,950.1644873999322
2018-07-11,MINDTREE,EQ,2018-07-11,1036.3,1041.85,1068.7,1024.0,1043.05,1048.35,1052.64,3249608,3420662845.3,69675,840238,25.86,783.6288986154362,7,2018,0.011627906976744208,Slight or No change,0.0,993.3649999999996,1039.8355350903219,946.8944649096774
2018-07-12,MINDTREE,EQ,2018-07-12,1048.35,1054.3,1082.4,1032.85,1078.0,1076.85,1058.08,2124658,2248067323.45,47812,535435,25.2,785.3979704736487,7,2018,0.027185577335813397,Slight or No change,0.0,997.5699999999995,1057.1711338641858,937.9688661358132
2018-07-13,MINDTREE,EQ,2018-07-13,1076.85,1080.0,1091.7,1052.25,1066.2,1066.8,1071.78,2359391,2528747260.95,56616,446335,18.92,787.2707574754775,7,2018,-0.009332776152667477,Slight or No change,0.0,1000.7849999999995,1067.9613829113662,933.608617088633
2018-07-16,MINDTREE,EQ,2018-07-16,1066.8,1065.0,1087.0,1052.1,1084.0,1080.65,1075.76,1737976,1869640095.7,45255,541039,31.13,788.701991114926,7,2018,0.012982752155980659,Slight or No change,0.0,1005.2224999999995,1081.0905466336246,929.3544533663744
2018-07-17,MINDTREE,EQ,2018-07-17,1080.65,1084.0,1093.5,1066.1,1082.0,1081.0,1079.49,2392150,2582301422.95,54838,785482,32.84,790.6515898677643,7,2018,0.00032387914680964686,Slight or No change,0.0,1010.0599999999995,1092.3626097942781,927.7573902057209
2018-07-18,MINDTREE,EQ,2018-07-18,1081.0,1086.0,1099.9,1045.0,1058.15,1061.8,1076.98,3014790,3246876223.0,70234,535141,17.75,792.911856591436,7,2018,-0.01776133209990749,Slight or No change,1.0,1013.3399999999995,1098.4961142225002,928.1838857774987
2018-07-19,MINDTREE,EQ,2018-07-19,1061.8,1046.0,1053.25,932.35,979.6,971.15,970.37,13385207,12988663288.35,291502,1978277,14.78,799.2730456626483,7,2018,-0.08537389338858536,Slight or No change,1.0,1012.4049999999995,1099.0447981967916,925.7652018032074
2018-07-20,MINDTREE,EQ,2018-07-20,971.15,974.9,1004.9,971.3,972.6,976.85,987.07,5575914,5503826063.15,108096,1338407,24.0,801.8744390019664,7,2018,0.005869330175565013,Slight or No change,1.0,1012.0549999999996,1099.2353689877712,924.874631012228
2018-07-23,MINDTREE,EQ,2018-07-23,976.85,979.0,986.2,934.45,954.0,959.7,952.32,2253510,2146052106.35,49637,421122,18.69,802.8033551236726,7,2018,-0.01755643138659979,Slight or No change,1.0,1012.3799999999995,1098.680578762478,926.079421237521
2018-07-24,MINDTREE,EQ,2018-07-24,959.7,957.1,989.95,949.55,968.0,970.4,974.11,2108627,2054025197.25,64903,494306,23.44,803.7213061687307,7,2018,0.011149317495050548,Slight or No change,1.0,1012.5474999999997,1098.4898948749624,926.605105125037
2018-07-25,MINDTREE,EQ,2018-07-25,970.4,971.0,980.5,950.0,951.5,957.4,965.24,1469299,1418223838.75,50517,401428,27.32,804.3055901143108,7,2018,-0.013396537510305008,Slight or No change,1.0,1011.7599999999996,1099.4924077432217,924.0275922567777
2018-07-26,MINDTREE,EQ,2018-07-26,957.4,954.0,958.95,941.0,947.0,947.25,948.19,1358221,1287848265.4,23252,418188,30.79,804.8062168626808,7,2018,-0.010601629412993474,Slight or No change,1.0,1011.4724999999996,1100.0492967418922,922.8957032581071
2018-07-27,MINDTREE,EQ,2018-07-27,947.25,948.0,954.05,935.0,937.0,938.05,943.97,1020257,963090046.45,29163,212899,20.87,805.1558333735301,7,2018,-0.00971232515175513,Slight or No change,1.0,1009.0299999999995,1102.9902625973887,915.0697374026104
2018-07-30,MINDTREE,EQ,2018-07-30,938.05,940.0,942.4,911.7,914.5,915.5,920.84,1340951,1234802719.5,39731,232730,17.36,805.5350632402818,7,2018,-0.024039230318213308,Slight or No change,1.0,1005.2474999999995,1107.924861185423,902.570138814576
2018-07-31,MINDTREE,EQ,2018-07-31,915.5,915.7,937.9,907.5,934.05,932.3,924.46,1145078,1058582216.75,32596,219799,19.2,805.9060016189649,7,2018,0.01835062807209176,Slight or No change,1.0,1001.6349999999995,1109.3748333218143,893.8951666781848
2018-08-01,MINDTREE,EQ,2018-08-01,932.3,934.35,958.0,934.25,955.0,954.9,949.8,1316554,1250464076.5,29784,304657,23.14,806.4055945941809,8,2018,0.024241124101684,Slight or No change,1.0,998.9674999999995,1108.6421205588997,889.2928794410992
2018-08-02,MINDTREE,EQ,2018-08-02,954.9,955.05,969.0,943.8,947.0,952.55,958.97,1243826,1192788848.5,29076,321284,25.83,806.8671003046069,8,2018,-0.0024609906796523306,Slight or No change,1.0,996.6599999999995,1108.2829584006224,885.0370415993767
2018-08-03,MINDTREE,EQ,2018-08-03,952.55,954.5,964.9,949.0,958.9,958.9,957.79,745682,714208976.3,16887,217638,29.19,807.1543800965904,8,2018,0.006666316728780597,Slight or No change,1.0,994.9324999999995,1107.8267974411847,882.0382025588145
2018-08-06,MINDTREE,EQ,2018-08-06,958.9,959.0,967.0,950.0,951.85,954.35,956.58,685670,655900951.7,17491,104515,15.24,807.4096913367129,8,2018,-0.004745020335801375,Slight or No change,1.0,992.0524999999994,1106.0523036701989,878.0526963298
2018-08-07,MINDTREE,EQ,2018-08-07,954.35,955.0,957.9,940.8,946.35,948.05,948.26,762140,722703551.3,16980,135539,17.78,807.6803163759453,8,2018,-0.006601351705349257,Slight or No change,1.0,987.6399999999994,1101.259645262056,874.0203547379427
2018-08-08,MINDTREE,EQ,2018-08-08,948.05,955.0,969.0,945.15,960.05,961.25,961.64,1108558,1066028283.45,29568,117027,10.56,808.1089374169281,8,2018,0.013923316280787024,Slight or No change,0.0,983.2849999999995,1093.73972566194,872.830274338059
2018-08-09,MINDTREE,EQ,2018-08-09,961.25,960.15,961.45,937.8,946.2,945.6,947.9,520026,492930529.2,17123,116127,22.33,808.2887172028752,8,2018,-0.016280884265279516,Slight or No change,0.0,976.7224999999995,1079.069271090413,874.3757289095861
